(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-41.1, -454.8, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-41.1, -454.8, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.7, -449.6, -109.7)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.8, -449.6, -109.7)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-41.1, -454.8, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.7, -449.6, -109.7)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.7, -449.6, -109.7)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-41.1, -454.8, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-41.1, -454.8, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.7, -449.6, -109.7)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.7, -449.6, -109.7)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-41.1, -454.8, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.7, -449.6, -109.7)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.7, -449.6, -109.7)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-41.1, -454.8, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-41.1, -454.8, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.7, -449.6, -109.7)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.7, -449.6, -109.7)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-41.1, -454.8, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.7, -449.6, -109.7)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.7, -449.6, -109.7)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-41.1, -454.8, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-41.1, -454.8, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.7, -449.6, -109.7)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.7, -449.6, -109.7)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-41.1, -454.8, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.7, -449.6, -109.7)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.7, -449.6, -109.7)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-41.1, -454.8, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-41.1, -454.8, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.7, -449.6, -109.6)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.7, -449.6, -109.6)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-41.1, -454.8, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.7, -449.6, -109.7)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.7, -449.6, -109.7)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-41.1, -454.8, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-41.1, -454.8, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.7, -449.6, -109.7)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.7, -449.6, -109.7)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-41.1, -454.8, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.7, -449.6, -109.7)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.7, -449.6, -109.7)
(-42.1, -452.7, -109.4)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-42.1, -452.7, -109.3)
(-42.9, -449.9, -109.3)
(-42.1, -452.7, -109.3)
(-41.1, -454.8, -109.4)
