(-42.6, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-43.7, -450.9, -112.6)
(-42.7, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-43.7, -450.9, -112.6)
(-42.7, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-42.6, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-41.7, -453.8, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-41.7, -453.8, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-43.7, -450.9, -112.6)
(-42.7, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-43.7, -450.9, -112.6)
(-42.7, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-42.6, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-42.6, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-41.7, -453.8, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-41.7, -453.8, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-43.7, -450.9, -112.6)
(-42.7, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-43.7, -450.9, -112.6)
(-42.7, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-42.6, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-41.7, -453.8, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-41.7, -453.8, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-43.7, -450.9, -112.6)
(-42.7, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-43.6, -450.9, -112.6)
(-42.7, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-42.6, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-42.6, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-41.7, -453.8, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-41.7, -453.8, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-43.7, -450.9, -112.6)
(-42.7, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-43.7, -450.9, -112.6)
(-42.7, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-42.6, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-41.7, -453.8, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-41.7, -453.8, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-43.7, -450.9, -112.6)
(-42.7, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-43.7, -450.9, -112.6)
(-42.7, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-42.6, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-42.6, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-41.7, -453.8, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-41.7, -453.8, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-43.7, -450.9, -112.6)
(-42.7, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-43.7, -450.9, -112.6)
(-42.7, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-42.6, -452.1, -113.1)
(-43.5, -450.7, -112.8)
(-42.6, -452.1, -113.1)
(-41.7, -453.8, -113.1)
